"Enrichment FDR","nGenes","Pathway Genes","Fold Enrichment","Pathway","URL","Genes"
0.046016824209471,1,27,211.861111111111,"GO:1904292 regulation of ERAD pathway "," http://amigo.geneontology.org/amigo/term/GO:1904292"," NFE2L2"
0.046016824209471,1,21,272.392857142857,"GO:1904294 positive regulation of ERAD pathway "," http://amigo.geneontology.org/amigo/term/GO:1904294"," NFE2L2"
0.046016824209471,1,26,220.009615384615,"GO:1904385 cellular response to angiotensin "," http://amigo.geneontology.org/amigo/term/GO:1904385"," NFE2L2"
0.046016824209471,1,26,220.009615384615,"GO:1904738 vascular associated smooth muscle cell migration "," http://amigo.geneontology.org/amigo/term/GO:1904738"," NFE2L2"
0.046016824209471,1,24,238.34375,"GO:1904752 regulation of vascular associated smooth muscle cell migration "," http://amigo.geneontology.org/amigo/term/GO:1904752"," NFE2L2"
0.046016824209471,1,11,520.022727272727,"GO:1904753 negative regulation of vascular associated smooth muscle cell migration "," http://amigo.geneontology.org/amigo/term/GO:1904753"," NFE2L2"
0.046016824209471,1,30,190.675,"GO:1990776 response to angiotensin "," http://amigo.geneontology.org/amigo/term/GO:1990776"," NFE2L2"
0.046016824209471,1,6,953.375,"GO:2000121 regulation of removal of superoxide radicals "," http://amigo.geneontology.org/amigo/term/GO:2000121"," NFE2L2"
0.046016824209471,1,31,184.524193548387,"GO:2000352 negative regulation of endothelial cell apoptotic process "," http://amigo.geneontology.org/amigo/term/GO:2000352"," NFE2L2"
0.046016824209471,1,28,204.294642857143,"GO:2000737 negative regulation of stem cell differentiation "," http://amigo.geneontology.org/amigo/term/GO:2000737"," NFE2L2"
0.0467559648872006,1,32,178.7578125,"GO:0090322 regulation of superoxide metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0090322"," NFE2L2"
0.0474475917978632,1,33,173.340909090909,"GO:0010664 negative regulation of striated muscle cell apoptotic process "," http://amigo.geneontology.org/amigo/term/GO:0010664"," NFE2L2"
0.0474475917978632,1,34,168.242647058824,"GO:0034405 response to fluid shear stress "," http://amigo.geneontology.org/amigo/term/GO:0034405"," NFE2L2"
0.0474475917978632,1,34,168.242647058824,"GO:1901031 regulation of response to reactive oxygen species "," http://amigo.geneontology.org/amigo/term/GO:1901031"," NFE2L2"
0.0487760368883126,1,36,158.895833333333,"GO:0046326 positive regulation of glucose import "," http://amigo.geneontology.org/amigo/term/GO:0046326"," NFE2L2"
0.0487760368883126,1,36,158.895833333333,"GO:0060218 hematopoietic stem cell differentiation "," http://amigo.geneontology.org/amigo/term/GO:0060218"," NFE2L2"
0.0519068011350305,1,45,127.116666666667,"GO:0008631 intrinsic apoptotic signaling pathway in response to oxidative stress "," http://amigo.geneontology.org/amigo/term/GO:0008631"," NFE2L2"
0.0519068011350305,1,43,133.029069767442,"GO:0010665 regulation of cardiac muscle cell apoptotic process "," http://amigo.geneontology.org/amigo/term/GO:0010665"," NFE2L2"
0.0519068011350305,1,43,133.029069767442,"GO:0010828 positive regulation of glucose transmembrane transport "," http://amigo.geneontology.org/amigo/term/GO:0010828"," NFE2L2"
0.0519068011350305,1,41,139.518292682927,"GO:0042307 positive regulation of protein import into nucleus "," http://amigo.geneontology.org/amigo/term/GO:0042307"," TARDBP"
0.0519068011350305,1,45,127.116666666667,"GO:0042398 cellular modified amino acid biosynthetic process "," http://amigo.geneontology.org/amigo/term/GO:0042398"," NFE2L2"
0.0519068011350305,2,814,14.0546683046683,"GO:0043043 peptide biosynthetic process "," http://amigo.geneontology.org/amigo/term/GO:0043043"," TARDBP  NFE2L2"
0.0519068011350305,1,41,139.518292682927,"GO:0045454 cell redox homeostasis "," http://amigo.geneontology.org/amigo/term/GO:0045454"," NFE2L2"
0.0519068011350305,1,45,127.116666666667,"GO:0046688 response to copper ion "," http://amigo.geneontology.org/amigo/term/GO:0046688"," NFE2L2"
0.0519068011350305,1,40,143.00625,"GO:0140467 integrated stress response signaling "," http://amigo.geneontology.org/amigo/term/GO:0140467"," NFE2L2"
0.0519068011350305,1,39,146.673076923077,"GO:1901532 regulation of hematopoietic progenitor cell differentiation "," http://amigo.geneontology.org/amigo/term/GO:1901532"," NFE2L2"
0.0519068011350305,1,45,127.116666666667,"GO:1904591 positive regulation of protein import "," http://amigo.geneontology.org/amigo/term/GO:1904591"," TARDBP"
0.0519068011350305,1,42,136.196428571429,"GO:1905898 positive regulation of response to endoplasmic reticulum stress "," http://amigo.geneontology.org/amigo/term/GO:1905898"," NFE2L2"
0.0524097716724112,1,46,124.353260869565,"GO:0010662 regulation of striated muscle cell apoptotic process "," http://amigo.geneontology.org/amigo/term/GO:0010662"," NFE2L2"
0.0529004749939149,1,47,121.707446808511,"GO:0010659 cardiac muscle cell apoptotic process "," http://amigo.geneontology.org/amigo/term/GO:0010659"," NFE2L2"
0.0530690960252597,1,50,114.405,"GO:0006984 ER-nucleus signaling pathway "," http://amigo.geneontology.org/amigo/term/GO:0006984"," NFE2L2"
0.0530690960252597,1,49,116.739795918367,"GO:0010656 negative regulation of muscle cell apoptotic process "," http://amigo.geneontology.org/amigo/term/GO:0010656"," NFE2L2"
0.0530690960252597,1,50,114.405,"GO:0010658 striated muscle cell apoptotic process "," http://amigo.geneontology.org/amigo/term/GO:0010658"," NFE2L2"
0.0530690960252597,1,49,116.739795918367,"GO:0071763 nuclear membrane organization "," http://amigo.geneontology.org/amigo/term/GO:0071763"," TARDBP"
0.0530690960252597,1,48,119.171875,"GO:1903202 negative regulation of oxidative stress-induced cell death "," http://amigo.geneontology.org/amigo/term/GO:1903202"," NFE2L2"
0.0549923485993928,2,918,12.4624183006536,"GO:0031329 regulation of cellular catabolic process "," http://amigo.geneontology.org/amigo/term/GO:0031329"," TARDBP  NFE2L2"
0.0549923485993928,1,53,107.929245283019,"GO:0043536 positive regulation of blood vessel endothelial cell migration "," http://amigo.geneontology.org/amigo/term/GO:0043536"," NFE2L2"
0.0558196105391479,1,55,104.004545454545,"GO:0042149 cellular response to glucose starvation "," http://amigo.geneontology.org/amigo/term/GO:0042149"," NFE2L2"
0.0558196105391479,1,55,104.004545454545,"GO:0046324 regulation of glucose import "," http://amigo.geneontology.org/amigo/term/GO:0046324"," NFE2L2"
0.0567288610039959,2,999,11.451951951952,"GO:0006518 peptide metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0006518"," TARDBP  NFE2L2"
0.0567288610039959,2,992,11.5327620967742,"GO:0006974 cellular response to DNA damage stimulus "," http://amigo.geneontology.org/amigo/term/GO:0006974"," TDP1  CBX1"
0.0567288610039959,1,62,92.2620967741936,"GO:0019748 secondary metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0019748"," NFE2L2"
0.0567288610039959,1,62,92.2620967741936,"GO:0042306 regulation of protein import into nucleus "," http://amigo.geneontology.org/amigo/term/GO:0042306"," TARDBP"
0.0567288610039959,2,959,11.929614181439,"GO:0043604 amide biosynthetic process "," http://amigo.geneontology.org/amigo/term/GO:0043604"," TARDBP  NFE2L2"
0.0567288610039959,1,58,98.625,"GO:0043618 regulation of transcription from RNA polymerase II promoter in response to stress "," http://amigo.geneontology.org/amigo/term/GO:0043618"," NFE2L2"
0.0567288610039959,1,61,93.7745901639344,"GO:0048255 mRNA stabilization "," http://amigo.geneontology.org/amigo/term/GO:0048255"," TARDBP"
0.0567288610039959,2,973,11.7579650565262,"GO:0051050 positive regulation of transport "," http://amigo.geneontology.org/amigo/term/GO:0051050"," NFE2L2  TARDBP"
0.0567288610039959,1,62,92.2620967741936,"GO:0090303 positive regulation of wound healing "," http://amigo.geneontology.org/amigo/term/GO:0090303"," NFE2L2"
0.0567288610039959,1,59,96.9533898305085,"GO:1904036 negative regulation of epithelial cell apoptotic process "," http://amigo.geneontology.org/amigo/term/GO:1904036"," NFE2L2"
0.0572182512020553,1,65,88.0038461538462,"GO:0006998 nuclear envelope organization "," http://amigo.geneontology.org/amigo/term/GO:0006998"," TARDBP"
0.0572182512020553,1,65,88.0038461538462,"GO:0043620 regulation of DNA-templated transcription in response to stress "," http://amigo.geneontology.org/amigo/term/GO:0043620"," NFE2L2"
0.0572182512020553,1,64,89.37890625,"GO:0046824 positive regulation of nucleocytoplasmic transport "," http://amigo.geneontology.org/amigo/term/GO:0046824"," TARDBP"
0.0572182512020553,1,65,88.0038461538462,"GO:2000351 regulation of endothelial cell apoptotic process "," http://amigo.geneontology.org/amigo/term/GO:2000351"," NFE2L2"
0.0572563212410422,1,73,78.3595890410959,"GO:0006749 glutathione metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0006749"," NFE2L2"
0.0572563212410422,1,69,82.9021739130435,"GO:0006801 superoxide metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0006801"," NFE2L2"
0.0572563212410422,2,1088,10.5151654411765,"GO:0009894 regulation of catabolic process "," http://amigo.geneontology.org/amigo/term/GO:0009894"," TARDBP  NFE2L2"
0.0572563212410422,1,73,78.3595890410959,"GO:0010827 regulation of glucose transmembrane transport "," http://amigo.geneontology.org/amigo/term/GO:0010827"," NFE2L2"
0.0572563212410422,1,72,79.4479166666667,"GO:0014910 regulation of smooth muscle cell migration "," http://amigo.geneontology.org/amigo/term/GO:0014910"," NFE2L2"
0.0572563212410422,1,68,84.1213235294118,"GO:0019083 viral transcription "," http://amigo.geneontology.org/amigo/term/GO:0019083"," TARDBP"
0.0572563212410422,1,71,80.5669014084507,"GO:0030193 regulation of blood coagulation "," http://amigo.geneontology.org/amigo/term/GO:0030193"," NFE2L2"
0.0572563212410422,1,71,80.5669014084507,"GO:0043489 RNA stabilization "," http://amigo.geneontology.org/amigo/term/GO:0043489"," TARDBP"
0.0572563212410422,1,70,81.7178571428571,"GO:0072577 endothelial cell apoptotic process "," http://amigo.geneontology.org/amigo/term/GO:0072577"," NFE2L2"
0.0572563212410422,1,73,78.3595890410959,"GO:1900046 regulation of hemostasis "," http://amigo.geneontology.org/amigo/term/GO:1900046"," NFE2L2"
0.0572563212410422,1,70,81.7178571428571,"GO:1902373 negative regulation of mRNA catabolic process "," http://amigo.geneontology.org/amigo/term/GO:1902373"," TARDBP"
0.0572563212410422,1,67,85.3768656716418,"GO:1904589 regulation of protein import "," http://amigo.geneontology.org/amigo/term/GO:1904589"," TARDBP"
0.0572563212410422,1,71,80.5669014084507,"GO:2000379 positive regulation of reactive oxygen species metabolic process "," http://amigo.geneontology.org/amigo/term/GO:2000379"," NFE2L2"
0.05732494538237,1,75,76.27,"GO:0010660 regulation of muscle cell apoptotic process "," http://amigo.geneontology.org/amigo/term/GO:0010660"," NFE2L2"
0.05732494538237,1,75,76.27,"GO:0046323 glucose import "," http://amigo.geneontology.org/amigo/term/GO:0046323"," NFE2L2"
0.05732494538237,1,75,76.27,"GO:1903036 positive regulation of response to wounding "," http://amigo.geneontology.org/amigo/term/GO:1903036"," NFE2L2"
0.0576132280701603,1,76,75.2664473684211,"GO:0050818 regulation of coagulation "," http://amigo.geneontology.org/amigo/term/GO:0050818"," NFE2L2"
0.0601406441144128,1,80,71.503125,"GO:0010657 muscle cell apoptotic process "," http://amigo.geneontology.org/amigo/term/GO:0010657"," NFE2L2"
0.0613934235289057,1,83,68.9186746987952,"GO:0030968 endoplasmic reticulum unfolded protein response "," http://amigo.geneontology.org/amigo/term/GO:0030968"," NFE2L2"
0.0613934235289057,1,83,68.9186746987952,"GO:1902369 negative regulation of RNA catabolic process "," http://amigo.geneontology.org/amigo/term/GO:1902369"," TARDBP"
0.0616398225585666,1,84,68.0982142857143,"GO:0014909 smooth muscle cell migration "," http://amigo.geneontology.org/amigo/term/GO:0014909"," NFE2L2"
0.061882276313199,1,85,67.2970588235294,"GO:2000736 regulation of stem cell differentiation "," http://amigo.geneontology.org/amigo/term/GO:2000736"," NFE2L2"
0.0621208765516771,1,86,66.5145348837209,"GO:1903201 regulation of oxidative stress-induced cell death "," http://amigo.geneontology.org/amigo/term/GO:1903201"," NFE2L2"
0.0623557122095292,1,87,65.75,"GO:0051851 modulation by host of symbiont process "," http://amigo.geneontology.org/amigo/term/GO:0051851"," TARDBP"
0.0625868695066992,1,88,65.0028409090909,"GO:0070301 cellular response to hydrogen peroxide "," http://amigo.geneontology.org/amigo/term/GO:0070301"," NFE2L2"
0.0642175659612703,1,91,62.8598901098901,"GO:1900182 positive regulation of protein localization to nucleus "," http://amigo.geneontology.org/amigo/term/GO:1900182"," TARDBP"
0.0658229158007974,1,94,60.8537234042553,"GO:1903312 negative regulation of mRNA metabolic process "," http://amigo.geneontology.org/amigo/term/GO:1903312"," TARDBP"
0.0661201641721245,1,97,58.9716494845361,"GO:0014812 muscle cell migration "," http://amigo.geneontology.org/amigo/term/GO:0014812"," NFE2L2"
0.0661201641721245,2,1263,9.05819477434679,"GO:0044265 cellular macromolecule catabolic process "," http://amigo.geneontology.org/amigo/term/GO:0044265"," NFE2L2  TARDBP"
0.0661201641721245,1,98,58.3698979591837,"GO:0045995 regulation of embryonic development "," http://amigo.geneontology.org/amigo/term/GO:0045995"," NFE2L2"
0.0661201641721245,1,98,58.3698979591837,"GO:1900407 regulation of cellular response to oxidative stress "," http://amigo.geneontology.org/amigo/term/GO:1900407"," NFE2L2"
0.0661201641721245,1,98,58.3698979591837,"GO:1905897 regulation of response to endoplasmic reticulum stress "," http://amigo.geneontology.org/amigo/term/GO:1905897"," NFE2L2"
0.0674434039555718,1,107,53.4602803738318,"GO:0010595 positive regulation of endothelial cell migration "," http://amigo.geneontology.org/amigo/term/GO:0010595"," NFE2L2"
0.0674434039555718,2,1312,8.71989329268293,"GO:0010628 positive regulation of gene expression "," http://amigo.geneontology.org/amigo/term/GO:0010628"," TARDBP  NFE2L2"
0.0674434039555718,1,104,55.0024038461538,"GO:0030433 ubiquitin-dependent ERAD pathway "," http://amigo.geneontology.org/amigo/term/GO:0030433"," NFE2L2"
0.0674434039555718,1,104,55.0024038461538,"GO:0032436 positive regulation of proteasomal ubiquitin-dependent protein catabolic process "," http://amigo.geneontology.org/amigo/term/GO:0032436"," NFE2L2"
0.0674434039555718,1,106,53.9646226415094,"GO:0036473 cell death in response to oxidative stress "," http://amigo.geneontology.org/amigo/term/GO:0036473"," NFE2L2"
0.0674434039555718,1,102,56.0808823529412,"GO:0043535 regulation of blood vessel endothelial cell migration "," http://amigo.geneontology.org/amigo/term/GO:0043535"," NFE2L2"
0.0674434039555718,2,1301,8.79362029208301,"GO:0043603 cellular amide metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0043603"," TARDBP  NFE2L2"
0.0674434039555718,1,108,52.9652777777778,"GO:0061157 mRNA destabilization "," http://amigo.geneontology.org/amigo/term/GO:0061157"," TARDBP"
0.0674434039555718,1,107,53.4602803738318,"GO:0098869 cellular oxidant detoxification "," http://amigo.geneontology.org/amigo/term/GO:0098869"," NFE2L2"
0.0674434039555718,1,108,52.9652777777778,"GO:1902882 regulation of response to oxidative stress "," http://amigo.geneontology.org/amigo/term/GO:1902882"," NFE2L2"
0.0674434039555718,1,108,52.9652777777778,"GO:2001243 negative regulation of intrinsic apoptotic signaling pathway "," http://amigo.geneontology.org/amigo/term/GO:2001243"," NFE2L2"
0.0691503484149362,1,113,50.6216814159292,"GO:0046822 regulation of nucleocytoplasmic transport "," http://amigo.geneontology.org/amigo/term/GO:0046822"," TARDBP"
0.0691503484149362,1,112,51.0736607142857,"GO:0061014 positive regulation of mRNA catabolic process "," http://amigo.geneontology.org/amigo/term/GO:0061014"," TARDBP"
0.0691503484149362,1,113,50.6216814159292,"GO:1904659 glucose transmembrane transport "," http://amigo.geneontology.org/amigo/term/GO:1904659"," NFE2L2"
0.0700080306671176,1,118,48.4766949152542,"GO:0008645 hexose transmembrane transport "," http://amigo.geneontology.org/amigo/term/GO:0008645"," NFE2L2"
0.0700080306671176,1,121,47.2747933884297,"GO:0015749 monosaccharide transmembrane transport "," http://amigo.geneontology.org/amigo/term/GO:0015749"," NFE2L2"
0.0700080306671176,1,121,47.2747933884297,"GO:0019080 viral gene expression "," http://amigo.geneontology.org/amigo/term/GO:0019080"," TARDBP"
0.0700080306671176,1,121,47.2747933884297,"GO:0034620 cellular response to unfolded protein "," http://amigo.geneontology.org/amigo/term/GO:0034620"," NFE2L2"
0.0700080306671176,1,122,46.8872950819672,"GO:0042752 regulation of circadian rhythm "," http://amigo.geneontology.org/amigo/term/GO:0042752"," TARDBP"
0.0700080306671176,1,117,48.8910256410256,"GO:0050779 RNA destabilization "," http://amigo.geneontology.org/amigo/term/GO:0050779"," TARDBP"
0.0700080306671176,3,4112,4.17333414396887,"GO:0051252 regulation of RNA metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0051252"," CBX1  NFE2L2  TARDBP"
0.0700080306671176,1,120,47.66875,"GO:1904035 regulation of epithelial cell apoptotic process "," http://amigo.geneontology.org/amigo/term/GO:1904035"," NFE2L2"
0.0700080306671176,1,122,46.8872950819672,"GO:1990748 cellular detoxification "," http://amigo.geneontology.org/amigo/term/GO:1990748"," NFE2L2"
0.0700080306671176,1,121,47.2747933884297,"GO:2000060 positive regulation of ubiquitin-dependent protein catabolic process "," http://amigo.geneontology.org/amigo/term/GO:2000060"," NFE2L2"
0.0712754485605671,1,125,45.762,"GO:0042542 response to hydrogen peroxide "," http://amigo.geneontology.org/amigo/term/GO:0042542"," NFE2L2"
0.0719648502759156,1,127,45.0413385826772,"GO:0051702 biological process involved in interaction with symbiont "," http://amigo.geneontology.org/amigo/term/GO:0051702"," TARDBP"
0.072087187169076,1,128,44.689453125,"GO:0036503 ERAD pathway "," http://amigo.geneontology.org/amigo/term/GO:0036503"," NFE2L2"
0.0723272473589682,1,130,44.0019230769231,"GO:0043534 blood vessel endothelial cell migration "," http://amigo.geneontology.org/amigo/term/GO:0043534"," NFE2L2"
0.0723272473589682,1,130,44.0019230769231,"GO:0097237 cellular response to toxic substance "," http://amigo.geneontology.org/amigo/term/GO:0097237"," NFE2L2"
0.0731620466095653,3,4309,3.98253655140404,"GO:0010556 regulation of macromolecule biosynthetic process "," http://amigo.geneontology.org/amigo/term/GO:0010556"," CBX1  NFE2L2  TARDBP"
0.0736510851714684,1,134,42.6884328358209,"GO:0034219 carbohydrate transmembrane transport "," http://amigo.geneontology.org/amigo/term/GO:0034219"," NFE2L2"
0.0743008945296736,1,136,42.0606617647059,"GO:1901800 positive regulation of proteasomal protein catabolic process "," http://amigo.geneontology.org/amigo/term/GO:1901800"," NFE2L2"
0.0746083180641987,1,138,41.4510869565217,"GO:0002244 hematopoietic progenitor cell differentiation "," http://amigo.geneontology.org/amigo/term/GO:0002244"," NFE2L2"
0.0746083180641987,2,1514,7.55647291941876,"GO:0009057 macromolecule catabolic process "," http://amigo.geneontology.org/amigo/term/GO:0009057"," NFE2L2  TARDBP"
0.0746083180641987,1,139,41.1528776978417,"GO:0061041 regulation of wound healing "," http://amigo.geneontology.org/amigo/term/GO:0061041"," NFE2L2"
0.0748375660808888,3,4424,3.87901220614828,"GO:0006950 response to stress "," http://amigo.geneontology.org/amigo/term/GO:0006950"," TDP1  NFE2L2  CBX1"
0.0748375660808888,1,151,37.8824503311258,"GO:0006997 nucleus organization "," http://amigo.geneontology.org/amigo/term/GO:0006997"," TARDBP"
