"Enrichment FDR","nGenes","Pathway Genes","Fold Enrichment","Pathway","URL","Genes"
6.59221129506625e-20,37,1061,7.82278095026889,"GO:0010243 response to organonitrogen compound "," http://amigo.geneontology.org/amigo/term/GO:0010243"," JAK3  RPS6KB1  NOD2  HTR1F  PTPN22  HCN4  CACNA1B  HCN1  BAD  ABL1  CSK  GNRHR  BIRC2  LTA4H  BCHE  CNR1  PDGFRA  CDK4  IGF1R  AKT1  NCSTN  PRKCI  GRM2  CASP3  ADRB2  TACR3  CDK1  BCL2  OXTR  SLC8A1  TRPV1  SRC  LYN  PSEN1  NOD1  CHRNB2  PRKCB"
1.03272751113744e-19,27,439,13.7966635401313,"ENSP00000302564 interacting protein","HTTPS://STRINGDB-STATIC.ORG/DOWNLOAD/PROTEIN.LINKS.V11.5/9606.PROTEIN.LINKS.V11.5.TXT.GZ"," PSEN2  BIRC2  CCNB1  CDK4  LCK  SRC  AKT1  XIAP  IKBKB  RPS6KB1  CDK1  ABCG2  BCL2  TERT  PIM2  CASP3  CTSL  ABL1  RAF1  CHRNA3  BIRC3  JAK3  PSEN1  BAD  CTSK  PIM3  HDAC1"
1.17628799800656e-19,58,3300,3.9426559714795,"GO:0070887 cellular response to chemical stimulus "," http://amigo.geneontology.org/amigo/term/GO:0070887"," BAD  IKBKB  JAK3  RPS6KB1  PDGFRB  THRA  EGLN1  IGF1R  ACKR3  THRB  HTR1F  CXCR3  SRC  IRAK4  HDAC1  FGFR1  ABL1  XIAP  ABCG2  PTPN22  PDGFRA  HCN4  AKT1  CASP3  HCN1  NOD2  SLC8A1  SCN5A  CSK  GNRHR  BIRC2  PAK4  RAF1  CDK4  CHRNB2  NCSTN  PRKCI  TERT  AVPR1A  PRKCB  BDKRB2  ADRB2  CDK1  BCL2  YES1  TRPV1  PIM3  LYN  CTSL  PSEN1  PIK3CD  NOD1  PIM1  RET  CHRNA3  BIRC3  BCHE  MBTPS1"
1.55512443733581e-19,38,1172,7.27328849628589,"ENSP00000362680 interacting protein","HTTPS://STRINGDB-STATIC.ORG/DOWNLOAD/PROTEIN.LINKS.V11.5/9606.PROTEIN.LINKS.V11.5.TXT.GZ"," HDAC1  BLK  LYN  CTSK  RET  CCKBR  EPHB4  YES1  TRPV1  PDGFRA  PDGFRB  PTPN22  RAF1  GNRHR  ABL1  THRA  EGLN1  CASP3  PIK3CD  PAK4  TERT  ADRB2  RPS6KB1  CDK1  ABCG2  CSNK2A1  CNR1  ITK  AKT1  XIAP  FGFR1  IKBKB  LCK  CSK  PRKCI  CDK4  BIRC2  CCNB1"
1.91772403200013e-19,48,2127,5.06230813905252,"GO:0012501 programmed cell death "," http://amigo.geneontology.org/amigo/term/GO:0012501"," BAD  BIRC3  PSEN1  ABL1  XIAP  PIM2  JAK3  BIRC2  BLK  PSEN2  CASP3  BCL2  SRC  PIM3  LYN  RAF1  PIM1  IGF1R  DPP9  AKT1  PRKCI  CDK1  AURKB  CXCR3  CSNK2A2  DPP8  CSNK2A1  NOD1  RPS6KB1  PDGFRB  HDAC1  CNR1  THRA  PAK4  THRB  NCSTN  TERT  PRKCB  NOD2  BDKRB2  TRPV1  ACKR3  RET  PIK3CD  LCK  TEK  CTSL  FGFR1"
2.4969388862129e-19,34,885,8.6180790960452,"ENSP00000264657 interacting protein","HTTPS://STRINGDB-STATIC.ORG/DOWNLOAD/PROTEIN.LINKS.V11.5/9606.PROTEIN.LINKS.V11.5.TXT.GZ"," CDK1  RPS6KB1  ABCG2  BCL2  SRC  AKT1  IKBKB  FGFR1  XIAP  NOD2  CASP3  TERT  CXCR3  CDK4  BIRC2  CCNB1  LCK  CSK  TLR7  EPHB4  YES1  HDAC1  BLK  RET  LYN  TLR8  PIM1  RAF1  ABL1  JAK3  BIRC3  PDGFRB  PDGFRA  TEK"
4.43079326726174e-19,47,2065,5.10566870816123,"GO:0006915 apoptotic process "," http://amigo.geneontology.org/amigo/term/GO:0006915"," BAD  BIRC3  PSEN1  ABL1  XIAP  PIM2  JAK3  BIRC2  BLK  PSEN2  CASP3  BCL2  SRC  PIM3  LYN  RAF1  PIM1  IGF1R  AKT1  PRKCI  CDK1  AURKB  CXCR3  CSNK2A2  DPP8  CSNK2A1  NOD1  RPS6KB1  PDGFRB  HDAC1  CNR1  THRA  PAK4  THRB  NCSTN  TERT  PRKCB  NOD2  BDKRB2  TRPV1  ACKR3  RET  PIK3CD  LCK  TEK  CTSL  FGFR1"
5.16828898573163e-19,16,79,45.4326135517498,"Tyrosine-protein kinase catalytic domain","HTTPS://MAAYANLAB.CLOUD/ENRICHR"," LYN  PDGFRB  PDGFRA  TEK  ITK  RET  YES1  LCK  FGFR1  BLK  SRC  IGF1R  ABL1  CSK  JAK3  EPHB4"
8.0691091548693e-19,49,2320,4.73786764705882,"GO:0008219 cell death "," http://amigo.geneontology.org/amigo/term/GO:0008219"," BAD  BIRC3  PSEN1  ABL1  XIAP  PIM2  JAK3  BIRC2  BLK  PSEN2  CASP3  BCL2  SRC  PIM3  LYN  RAF1  PIM1  IGF1R  DPP9  AKT1  PRKCI  CDK1  AURKB  CXCR3  CSNK2A2  DPP8  CSNK2A1  NOD1  RPS6KB1  PDGFRB  HDAC1  CNR1  THRA  PAK4  EGLN1  THRB  NCSTN  TERT  PRKCB  NOD2  BDKRB2  TRPV1  ACKR3  RET  PIK3CD  LCK  TEK  CTSL  FGFR1"
8.0691091548693e-19,42,1594,5.91065761310798,"GO:0042981 regulation of apoptotic process "," http://amigo.geneontology.org/amigo/term/GO:0042981"," BIRC3  PSEN1  ABL1  XIAP  PIM2  JAK3  BIRC2  BLK  PSEN2  CASP3  BCL2  SRC  PIM3  LYN  BAD  RAF1  PIM1  IGF1R  AKT1  PRKCI  CDK1  AURKB  CXCR3  NOD1  RPS6KB1  PDGFRB  HDAC1  CNR1  THRA  TERT  NOD2  BDKRB2  TRPV1  CSNK2A1  PAK4  ACKR3  RET  PIK3CD  LCK  TEK  CSNK2A2  FGFR1"
9.70265715853423e-19,18,128,31.5454963235294,"Pkinase Tyr","HTTPS://MAAYANLAB.CLOUD/ENRICHR"," PDGFRB  PDGFRA  TEK  RAF1  YES1  FGFR1  BLK  IGF1R  ABL1  LYN  IRAK4  ITK  RET  LCK  SRC  CSK  JAK3  EPHB4"
1.01009682723727e-18,37,1164,7.13055892460077,"ENSP00000335153 interacting protein","HTTPS://STRINGDB-STATIC.ORG/DOWNLOAD/PROTEIN.LINKS.V11.5/9606.PROTEIN.LINKS.V11.5.TXT.GZ"," RAF1  PIM1  ABL1  JAK3  PDGFRA  PDGFRB  AHCY  YES1  HDAC1  NOD1  WEE1  LYN  RET  PRKCI  CDK4  NR1I3  BIRC2  CCNB1  LCK  TLR7  CSK  AURKB  CSNK2A2  BCL2  RPS6KB1  CDK1  CSNK2A1  AKT1  XIAP  FGFR1  IKBKB  SRC  EGLN1  CASP3  NOD2  PIM2  TERT"
1.12290888735198e-18,51,2577,4.43946449359721,"GO:0140096 catalytic activity acting on a protein "," http://amigo.geneontology.org/amigo/term/GO:0140096"," BIRC3  ABL1  XIAP  IKBKB  BIRC2  MBTPS1  AKT1  PRKCB  YES1  AURKB  LCK  SRC  IRAK4  LYN  CSNK2A2  DPP8  FGFR1  PSEN1  CSNK2A1  PIM2  CSK  JAK3  RPS6KB1  LTA4H  TTK  ITK  PDGFRB  HDAC1  TEK  PAK4  RAF1  PTPN22  PDGFRA  CTSL  CDK4  EGLN1  BLK  PIM1  IGF1R  DPP9  CTSK  PSEN2  PRKCI  CASP3  RET  WEE1  CDK1  DPP7  EPHB4  PIM3  NCSTN"
1.36070740722576e-18,18,131,30.823080377189,"Serine-threonine/tyrosine-protein kinase catalytic domain","HTTPS://MAAYANLAB.CLOUD/ENRICHR"," PDGFRB  PDGFRA  TEK  RAF1  YES1  FGFR1  BLK  IGF1R  ABL1  LYN  IRAK4  ITK  RET  LCK  SRC  CSK  JAK3  EPHB4"
1.49524919933437e-18,42,1627,5.79077334683105,"GO:0043067 regulation of programmed cell death "," http://amigo.geneontology.org/amigo/term/GO:0043067"," BIRC3  PSEN1  ABL1  XIAP  PIM2  JAK3  BIRC2  BLK  PSEN2  CASP3  BCL2  SRC  PIM3  LYN  BAD  RAF1  PIM1  IGF1R  AKT1  PRKCI  CDK1  AURKB  CXCR3  NOD1  RPS6KB1  PDGFRB  HDAC1  CNR1  THRA  TERT  NOD2  BDKRB2  TRPV1  CSNK2A1  PAK4  ACKR3  RET  PIK3CD  LCK  TEK  CSNK2A2  FGFR1"
1.99482069163418e-18,54,2990,4.05132795593154,"GO:0007166 cell surface receptor signaling pathway "," http://amigo.geneontology.org/amigo/term/GO:0007166"," BAD  FGFR1  XIAP  CSK  IKBKB  JAK3  ITK  PDGFRB  APH1A  TEK  PTPN22  PDGFRA  BLK  APH1B  IGF1R  GRM2  RET  BCL2  YES1  LCK  EPHB4  SRC  IRAK4  LYN  HDAC1  AKT1  CASP3  CXCR3  CSNK2A2  PSEN1  ABL1  CSNK2A1  RPS6KB1  RAF1  CDK4  PSEN2  CHRNB2  NCSTN  TERT  PRKCB  NOD2  ADRB2  TRPV1  PSENEN  PIK3CD  ACKR3  CHRNA3  CCKBR  BIRC3  BIRC2  TTK  PRKCI  BDKRB2  OXTR"
1.99482069163418e-18,62,4103,3.38972917950997,"GO:0065008 regulation of biological quality "," http://amigo.geneontology.org/amigo/term/GO:0065008"," BAD  CHRNA3  PSEN1  CACNA1I  JAK3  BCHE  AVPR2  BLK  IGF1R  ACKR3  CACNA1B  CHRNB2  CASP3  AVPR1A  ADRB2  SCN9A  OXTR  SLC8A1  SCN5A  CXCR3  TRPV1  SRC  AVPR1B  LYN  HCN4  HCN1  BDKRB2  CCKBR  PDGFRA  EGLN1  CTSK  TERT  BCL2  MAOB  ABL1  XIAP  CSK  CNR1  THRA  RAF1  PIM1  AKT1  THRB  NCSTN  PRKCI  GRM2  RET  SLC6A5  PRKCB  TACR3  UTS2R  GPR88  MAOA  PIM3  LCK  PIM2  NOD2  PIK3CD  CTSL  GNRHR  TEK  YES1"
1.99482069163418e-18,43,1741,5.5404432881711,"GO:0030554 adenyl nucleotide binding "," http://amigo.geneontology.org/amigo/term/GO:0030554"," AKT1  ABL1  PIM1  HCN1  CSNK2A2  FGFR1  CSNK2A1  AHCY  PIM2  CSK  IKBKB  JAK3  NOD1  RPS6KB1  TTK  ITK  PDGFRB  ABCG2  TEK  PAK4  RAF1  PDGFRA  CDK4  BLK  HCN4  IGF1R  CACNA1B  PRKCI  RET  WEE1  PRKCB  NOD2  CDK1  PIK3CD  YES1  AURKB  LCK  EPHB4  TRPV1  SRC  IRAK4  PIM3  LYN"
3.37481819222985e-18,31,759,9.16209408664652,"ENSP00000311032 interacting protein","HTTPS://STRINGDB-STATIC.ORG/DOWNLOAD/PROTEIN.LINKS.V11.5/9606.PROTEIN.LINKS.V11.5.TXT.GZ"," BAD  LYN  RET  HDAC1  WEE1  MAOB  ABL1  TRPV1  CTSL  RAF1  TEK  PDGFRB  BIRC3  PSEN1  XIAP  FGFR1  IKBKB  AKT1  SRC  ABCG2  RPS6KB1  CDK1  BCL2  CNR1  TERT  CCNB1  BIRC2  PSEN2  CDK4  AURKB  LCK"
5.80917926925824e-18,33,916,8.08152453120986,"ENSP00000361021 interacting protein","HTTPS://STRINGDB-STATIC.ORG/DOWNLOAD/PROTEIN.LINKS.V11.5/9606.PROTEIN.LINKS.V11.5.TXT.GZ"," PIK3CD  CASP3  TERT  CSNK2A1  ABCG2  RPS6KB1  CDK1  SRC  XIAP  FGFR1  IKBKB  AKT1  LCK  CSNK2A2  AURKB  CSK  PRKCI  CDK4  CCNB1  BIRC2  WEE1  HDAC1  RET  CHRNB2  LYN  EPHB4  YES1  JAK3  PDGFRB  BIRC3  PDGFRA  RAF1  ABL1"
6.20623176296687e-18,15,73,46.093875906527,"STITCH C02079(CID044299148)","HTTPS://GENESETDB.AUCKLAND.AC.NZ"," PIM2  AKT1  FGFR1  IGF1R  JAK3  LCK  IRAK4  PDGFRA  PIM1  PRKCB  PRKCI  RAF1  RET  SRC  TEK"
8.0745221459696e-18,43,1810,5.32923301917452,"GO:0010941 regulation of cell death "," http://amigo.geneontology.org/amigo/term/GO:0010941"," BIRC3  PSEN1  ABL1  XIAP  PIM2  JAK3  BIRC2  BLK  PSEN2  CASP3  BCL2  SRC  PIM3  LYN  BAD  RAF1  PIM1  IGF1R  AKT1  PRKCI  CDK1  AURKB  CXCR3  NOD1  RPS6KB1  PDGFRB  HDAC1  CNR1  THRA  EGLN1  TERT  NOD2  BDKRB2  TRPV1  CSNK2A1  PAK4  ACKR3  RET  PIK3CD  LCK  TEK  CSNK2A2  FGFR1"
1.00404324318756e-17,52,2847,4.09723341391351,"GO:0035556 intracellular signal transduction "," http://amigo.geneontology.org/amigo/term/GO:0035556"," BAD  TLR8  JAK3  NOD1  RPS6KB1  TTK  TEK  PAK4  RAF1  PTPN22  IGF1R  AKT1  ACKR3  PRKCI  PRKCB  NOD2  CDK1  PIK3CD  BCL2  CXCR3  TLR7  SRC  IRAK4  AURKB  FGFR1  ABL1  XIAP  RET  ADRB2  LCK  AVPR1B  LYN  PSEN1  CSK  IKBKB  BIRC2  ITK  PDGFRB  HDAC1  AVPR2  PDGFRA  PSEN2  GRM2  CASP3  AVPR1A  BDKRB2  OXTR  SLC8A1  CCNB1  PIM2  BIRC3  BLK"
1.17717741185797e-17,42,1729,5.44915456060967,"GO:0032559 adenyl ribonucleotide binding "," http://amigo.geneontology.org/amigo/term/GO:0032559"," AKT1  ABL1  PIM1  HCN1  CSNK2A2  FGFR1  CSNK2A1  PIM2  CSK  IKBKB  JAK3  NOD1  RPS6KB1  TTK  ITK  PDGFRB  ABCG2  TEK  PAK4  RAF1  PDGFRA  CDK4  BLK  HCN4  IGF1R  CACNA1B  PRKCI  RET  WEE1  PRKCB  NOD2  CDK1  PIK3CD  YES1  AURKB  LCK  EPHB4  TRPV1  SRC  IRAK4  PIM3  LYN"
2.85916288513022e-17,43,1874,5.14723146462427,"GO:0051049 regulation of transport "," http://amigo.geneontology.org/amigo/term/GO:0051049"," CSNK2A2  CACNA1I  BLK  LYN  HCN4  HCN1  CSK  PRKCB  BCL2  SCN5A  AVPR1B  BAD  MAOB  PSEN1  ABL1  JAK3  RPS6KB1  CNR1  AVPR2  PTPN22  AKT1  CACNA1B  PRKCI  GRM2  TERT  AVPR1A  NOD2  ADRB2  SCN9A  CDK1  YES1  OXTR  SLC8A1  TRPV1  SRC  PIM3  PIM1  MBTPS1  PSEN2  CXCR3  CHRNA3  PDGFRB  CHRNB2"
3.00537258622364e-17,33,971,7.62376567516811,"ENSP00000407586 interacting protein","HTTPS://STRINGDB-STATIC.ORG/DOWNLOAD/PROTEIN.LINKS.V11.5/9606.PROTEIN.LINKS.V11.5.TXT.GZ"," PAK4  PIK3CD  CASP3  TERT  CDK1  RPS6KB1  ABCG2  SRC  AKT1  IKBKB  FGFR1  XIAP  DPP9  LCK  CSK  AURKB  CDK4  PRKCI  CCNB1  WEE1  HDAC1  RET  LYN  YES1  JAK3  BIRC3  PDGFRB  PDGFRA  TEK  PIM1  RAF1  THRA  ABL1"
3.58683794499809e-17,18,159,25.3951165371809,"GO:0004713 protein tyrosine kinase activity "," http://amigo.geneontology.org/amigo/term/GO:0004713"," ABL1  YES1  LCK  SRC  LYN  FGFR1  CSK  JAK3  ITK  PDGFRB  TEK  PDGFRA  BLK  IGF1R  RET  WEE1  EPHB4  TTK"
5.40886800839674e-17,38,1416,6.01998172150216,"ENSP00000344456 interacting protein","HTTPS://STRINGDB-STATIC.ORG/DOWNLOAD/PROTEIN.LINKS.V11.5/9606.PROTEIN.LINKS.V11.5.TXT.GZ"," RAF1  ABL1  PSEN1  JAK3  TEK  PDGFRA  PDGFRB  EPHB4  APH1B  YES1  HDAC1  LYN  CTSK  RET  CDK4  PRKCI  NCSTN  CCNB1  PSEN2  LCK  CSK  AURKB  CSNK2A2  CDK1  RPS6KB1  ABCG2  CSNK2A1  ITK  AKT1  IKBKB  FGFR1  XIAP  SRC  CASP3  PAK4  APH1A  PSENEN  TERT"
7.10872550038867e-17,16,109,32.9282245008095,"CancerGenes Tyrosine Kinase","HTTPS://GENESETDB.AUCKLAND.AC.NZ"," CSK  EPHB4  FGFR1  ABL1  IGF1R  ITK  JAK3  LCK  LYN  PDGFRA  PDGFRB  RET  BLK  SRC  TEK  YES1"
