"Enrichment FDR","nGenes","Pathway Genes","Fold Enrichment","Pathway","URL","Genes"
1.88694130446476e-20,40,1172,7.29833179164939,"GO:1901698 response to nitrogen compound "," http://amigo.geneontology.org/amigo/term/GO:1901698"," JAK3  NOD2  HTR1F  HTR1D  CHRND  EGLN1  HCN4  CACNA1B  HCN1  BAD  ACHE  ABL1  GNRHR  BIRC2  LTA4H  BCHE  FLT3  PDGFRA  CDK4  IGF1R  AKT1  HTR7  CHRNB2  NCSTN  PRKCI  GRM2  CASP3  ADRB2  TACR3  CDK1  BCL2  OXTR  TRPV1  SRC  PSEN1  PRKCQ  NOD1  CHRNA3  PRKCB  MMP3"
3.58574796720062e-20,58,2990,4.14808864439096,"GO:0007166 cell surface receptor signaling pathway "," http://amigo.geneontology.org/amigo/term/GO:0007166"," BAD  FGFR1  XIAP  IKBKB  JAK3  PDGFRB  APH1A  FLT3  PDGFRA  BLK  APH1B  IGF1R  GRM2  RET  BCL2  YES1  LCK  EPHB4  SRC  IRAK4  HDAC1  AKT1  CASP3  CXCR3  CSNK2A2  PSEN1  ABL1  CHRNA4  CSNK2A1  CHRNB4  RAF1  CDK4  CHRND  CHRNA1  PSEN2  CHRNB2  NCSTN  TERT  PRKCB  NOD2  ADRB2  CCR8  CCR4  TRPV1  CHRNG  PSENEN  PIK3CB  PIK3CD  PRKCQ  ACKR3  CHRNA3  CCKBR  BIRC3  BIRC2  TTK  PRKCI  BDKRB2  OXTR"
1.66207438393007e-19,45,1684,5.71428175017204,"GO:0006468 protein phosphorylation "," http://amigo.geneontology.org/amigo/term/GO:0006468"," PRKCQ  CSNK2A2  CSNK2A1  PIM2  IKBKB  JAK3  TTK  PAK4  CCNB1  CDK4  PIM1  AKT1  CCNB3  CCNB2  PRKCI  PRKCB  CDK1  PIM3  AURKB  SRC  FGFR1  ABL1  PDGFRB  RAF1  PDGFRA  BLK  IGF1R  LCK  EPHB4  TLR7  PIK3CB  PSEN1  TLR8  FLT3  CASP3  RET  WEE1  NOD2  BDKRB2  BCL2  YES1  IRAK4  ADRB2  CHRNA3  PIK3CD"
1.66207438393007e-19,33,748,9.43416712479384,"GO:0016773 phosphotransferase activity alcohol group as acceptor "," http://amigo.geneontology.org/amigo/term/GO:0016773"," PRKCQ  ABL1  IKBKB  AKT1  PRKCB  YES1  AURKB  LCK  SRC  IRAK4  PIK3CB  CSNK2A2  FGFR1  CSNK2A1  PIM2  JAK3  TTK  PDGFRB  FLT3  PAK4  RAF1  PDGFRA  CDK4  BLK  PIM1  IGF1R  PRKCI  RET  WEE1  CDK1  PIK3CD  EPHB4  PIM3"
3.10467398144923e-19,16,71,48.1895485059892,"Ponatinib","HTTP://CTDBASE.ORG/"," ABL1  AKT1  BCL2  BLK  CASP3  CDK4  EPHB4  FGFR1  FLT3  JAK3  LCK  PDGFRA  PDGFRB  RET  SRC  YES1"
4.75680131336604e-19,16,73,46.8692869030854,"STITCH C02079(CID044299148)","HTTPS://GENESETDB.AUCKLAND.AC.NZ"," PIM2  AKT1  FGFR1  FLT3  IGF1R  JAK3  LCK  IRAK4  PDGFRA  PIM1  PRKCB  PRKCI  PRKCQ  RAF1  RET  SRC"
1.31554240012094e-18,47,1978,5.08115910529847,"GO:0031226 intrinsic component of plasma membrane "," http://amigo.geneontology.org/amigo/term/GO:0031226"," CACNA1G  ADRB1  FGFR1  CHRNA3  PSEN1  CHRNA4  GNRHR  PDGFRB  CHRNB4  FLT3  AVPR2  PDGFRA  CHRND  CHRNA1  IGF1R  PSEN2  HTR7  CHRNB2  NCSTN  GRM2  RET  SLC6A5  AVPR1A  ADRB2  SCN9A  HTR1F  HTR1D  OXTR  UTS2R  SCN5A  EPHB4  TRPV1  CHRNG  AVPR1B  APH1A  HCN4  HCN1  PSENEN  BIRC2  NOD1  NOD2  IKBKB  BDKRB2  TACR3  CCR8  CCR4  CXCR3"
1.31554240012094e-18,25,362,14.7680332524397,"Path:hsa04080 Neuroactive ligand-receptor interaction","http://www.genome.jp/kegg-bin/show_pathway?hsa04080 "," CHRNA1  CHRNA3  CHRNA4  CHRNB2  CHRNB4  CHRND  CHRNG  ADRB1  ADRB2  GNRHR  UTS2R  GRM2  HTR1D  HTR1F  HTR7  OXTR  AVPR1A  AVPR1B  AVPR2  BDKRB2  TACR3  THRA  THRB  TRPV1  CCKBR"
1.67624523865197e-18,47,1994,5.04038751769327,"GO:0016310 phosphorylation "," http://amigo.geneontology.org/amigo/term/GO:0016310"," PRKCQ  CSNK2A2  FGFR1  CSNK2A1  PIM2  IKBKB  JAK3  TTK  PDGFRB  FLT3  PAK4  CCNB1  PDGFRA  CDK4  PIM1  IGF1R  AKT1  CCNB3  CCNB2  PRKCI  RET  PRKCB  CDK1  EPHB4  PIM3  AURKB  SRC  PIK3CB  PSEN1  ABL1  RAF1  BLK  PIK3CD  LCK  TLR7  BAD  TLR8  CCKBR  CASP3  WEE1  NOD2  BDKRB2  BCL2  YES1  IRAK4  ADRB2  CHRNA3"
2.25124010796844e-18,27,468,12.3369877785766,"ENSP00000286548 interacting protein","HTTPS://STRINGDB-STATIC.ORG/DOWNLOAD/PROTEIN.LINKS.V11.5/9606.PROTEIN.LINKS.V11.5.TXT.GZ"," OXTR  CCR8  AVPR1A  GRM2  RET  CCKBR  RAF1  GNRHR  ABL1  TRPV1  JAK3  PDGFRA  AVPR1B  ADRB2  CACNA1B  CHRNA1  AKT1  FGFR1  SRC  CCR4  CXCR3  ADRB1  FLT3  CDK4  TACR3  HTR7  BDKRB2"
2.2942774913269e-18,32,759,9.01569945698349,"ENSP00000311032 interacting protein","HTTPS://STRINGDB-STATIC.ORG/DOWNLOAD/PROTEIN.LINKS.V11.5/9606.PROTEIN.LINKS.V11.5.TXT.GZ"," BAD  RET  HDAC1  PRKCQ  WEE1  MAOB  ABL1  TRPV1  CTSL  MMP1  RAF1  ACHE  PDGFRB  BIRC3  PSEN1  XIAP  FGFR1  IKBKB  AKT1  SRC  CDK1  BCL2  MMP3  TERT  FLT3  ABCB1  CCNB1  BIRC2  PSEN2  CDK4  AURKB  LCK"
3.34940803437651e-18,28,530,11.2972667959795,"Path:hsa05200 Pathways in cancer","http://www.genome.jp/kegg-bin/show_pathway?hsa05200 "," CDK4  PIM2  AKT1  FGFR1  FLT3  ABL1  HDAC1  BIRC2  BIRC3  XIAP  IGF1R  IKBKB  JAK3  MMP1  PDGFRA  PDGFRB  PIK3CB  PIM1  PIK3CD  EGLN1  PRKCB  BAD  RAF1  BCL2  RET  BDKRB2  TERT  CASP3"
3.89483803804812e-18,20,187,22.8707081813184,"DOID:4450 renal cell carcinoma","HTTPS://WWW.ALLIANCEGENOME.ORG"," XIAP  TERT  BAD  PDGFRB  ABCB1  CASP3  CCNB1  FGFR1  PDGFRA  BIRC3  BCL2  CDK4  AKT1  BIRC2  EGLN1  IGF1R  THRB  THRA  MMP3  MMP1"
4.08734277972927e-18,36,1061,7.25568366996397,"GO:0010243 response to organonitrogen compound "," http://amigo.geneontology.org/amigo/term/GO:0010243"," JAK3  NOD2  HTR1F  HTR1D  HCN4  CACNA1B  HCN1  BAD  ABL1  GNRHR  BIRC2  LTA4H  BCHE  FLT3  PDGFRA  CDK4  IGF1R  AKT1  HTR7  NCSTN  PRKCI  GRM2  CASP3  ADRB2  TACR3  CDK1  BCL2  OXTR  TRPV1  SRC  PSEN1  PRKCQ  NOD1  CHRNB2  PRKCB  MMP3"
4.4982667648216e-18,60,3602,3.56203978059956,"GO:0010646 regulation of cell communication "," http://amigo.geneontology.org/amigo/term/GO:0010646"," XIAP  PAK4  BLK  IGF1R  GRM2  NOD2  BCL2  SRC  IRAK4  ACHE  HDAC1  HCN4  HCN1  AURKB  FGFR1  NOD1  THRA  RAF1  CACNA1B  THRB  RET  ADRB2  TLR7  AVPR1B  BAD  PIK3CB  PSEN1  ABL1  BIRC2  PDGFRB  BCHE  CHRNB4  PDGFRA  CDK4  EGLN1  AKT1  ACKR3  NCSTN  TERT  AVPR1A  PRKCB  BDKRB2  OXTR  MAOA  PIM3  PIK3CD  PRKCQ  CSNK2A1  IKBKB  CCNB1  LCK  CHRNA3  PIM2  CHRNB2  BIRC3  CSNK2A2  JAK3  TTK  FLT3  PRKCI"
4.4982667648216e-18,33,849,8.3118457118325,"GO:0016301 kinase activity "," http://amigo.geneontology.org/amigo/term/GO:0016301"," PRKCQ  ABL1  IKBKB  AKT1  PRKCB  YES1  AURKB  LCK  SRC  IRAK4  PIK3CB  CSNK2A2  FGFR1  CSNK2A1  PIM2  JAK3  TTK  PDGFRB  FLT3  PAK4  RAF1  PDGFRA  CDK4  BLK  PIM1  IGF1R  PRKCI  RET  WEE1  CDK1  PIK3CD  EPHB4  PIM3"
5.63090284121333e-18,26,439,12.6648500202244,"ENSP00000302564 interacting protein","HTTPS://STRINGDB-STATIC.ORG/DOWNLOAD/PROTEIN.LINKS.V11.5/9606.PROTEIN.LINKS.V11.5.TXT.GZ"," PSEN2  BIRC2  CCNB1  CDK4  LCK  SRC  AKT1  XIAP  IKBKB  CDK1  BCL2  FLT3  TERT  PIM2  ABCB1  CASP3  CTSL  ABL1  RAF1  CHRNA3  BIRC3  JAK3  PSEN1  BAD  PIM3  HDAC1"
7.13122612593465e-18,35,1008,7.42503894080997,"GO:0016772 transferase activity transferring phosphorus-containing groups "," http://amigo.geneontology.org/amigo/term/GO:0016772"," PRKCQ  ABL1  IKBKB  AKT1  PRKCB  YES1  AURKB  LCK  SRC  IRAK4  PIK3CB  POLR1A  CSNK2A2  FGFR1  CSNK2A1  PIM2  JAK3  TTK  PDGFRB  FLT3  PAK4  RAF1  PDGFRA  CDK4  BLK  PIM1  IGF1R  PRKCI  TERT  RET  WEE1  CDK1  PIK3CD  EPHB4  PIM3"
8.98927834089408e-18,37,1172,6.75095690727568,"ENSP00000362680 interacting protein","HTTPS://STRINGDB-STATIC.ORG/DOWNLOAD/PROTEIN.LINKS.V11.5/9606.PROTEIN.LINKS.V11.5.TXT.GZ"," PRKCQ  HDAC1  BLK  PIK3CB  RET  CCKBR  EPHB4  YES1  TRPV1  PDGFRA  PDGFRB  RAF1  GNRHR  ABL1  MMP1  THRA  EGLN1  CASP3  PIK3CD  PAK4  ABCB1  TERT  FLT3  ADRB2  CDK1  CSNK2A1  CHRNA1  MMP3  AKT1  XIAP  FGFR1  IKBKB  LCK  PRKCI  CDK4  BIRC2  CCNB1"
8.98927834089408e-18,45,1894,5.08070246425012,"GO:0005887 integral component of plasma membrane "," http://amigo.geneontology.org/amigo/term/GO:0005887"," CACNA1G  ADRB1  FGFR1  CHRNA3  PSEN1  CHRNA4  GNRHR  PDGFRB  CHRNB4  FLT3  AVPR2  PDGFRA  CHRND  CHRNA1  IGF1R  PSEN2  HTR7  CHRNB2  NCSTN  GRM2  RET  SLC6A5  AVPR1A  ADRB2  SCN9A  HTR1F  HTR1D  OXTR  UTS2R  SCN5A  EPHB4  TRPV1  CHRNG  AVPR1B  APH1A  HCN4  HCN1  PSENEN  BIRC2  IKBKB  BDKRB2  TACR3  CCR8  CCR4  CXCR3"
1.35580778753842e-17,33,885,7.97373673372406,"ENSP00000264657 interacting protein","HTTPS://STRINGDB-STATIC.ORG/DOWNLOAD/PROTEIN.LINKS.V11.5/9606.PROTEIN.LINKS.V11.5.TXT.GZ"," MMP3  CDK1  BCL2  SRC  AKT1  IKBKB  FGFR1  XIAP  ABCB1  NOD2  CASP3  FLT3  TERT  CXCR3  CDK4  BIRC2  CCNB1  LCK  TLR7  EPHB4  YES1  HDAC1  BLK  RET  TLR8  PIM1  RAF1  MMP1  ABL1  JAK3  BIRC3  PDGFRB  PDGFRA"
2.04898715350545e-17,54,2945,3.92102565729972,"GO:0032879 regulation of localization "," http://amigo.geneontology.org/amigo/term/GO:0032879"," CSNK2A2  CACNA1G  PDGFRB  BLK  TACR3  HDAC1  HCN4  HCN1  AURKB  FGFR1  PDGFRA  AKT1  TERT  RET  PRKCB  BCL2  SCN5A  AVPR1B  BAD  PIK3CB  MAOB  PSEN1  ABL1  JAK3  AVPR2  ACKR3  CACNA1B  PRKCI  GRM2  AVPR1A  NOD2  ADRB2  SCN9A  CDK1  YES1  OXTR  CXCR3  TRPV1  SRC  PIM3  PIK3CD  POLR1A  ABCB1  PIM1  IGF1R  MBTPS1  PSEN2  CHRNA3  CHRNA4  CHRNB2  LCK  CHRNB4  ACHE  RAF1"
2.79069694210104e-17,59,3615,3.49007639508279,"GO:0023051 regulation of signaling "," http://amigo.geneontology.org/amigo/term/GO:0023051"," XIAP  PAK4  BLK  IGF1R  GRM2  NOD2  BCL2  SRC  IRAK4  ACHE  HDAC1  AURKB  FGFR1  NOD1  THRA  RAF1  CACNA1B  THRB  RET  ADRB2  TLR7  AVPR1B  BAD  PIK3CB  PSEN1  ABL1  BIRC2  PDGFRB  BCHE  CHRNB4  PDGFRA  CDK4  EGLN1  AKT1  ACKR3  NCSTN  TERT  HCN1  AVPR1A  PRKCB  BDKRB2  OXTR  MAOA  PIM3  PIK3CD  PRKCQ  CSNK2A1  IKBKB  CCNB1  LCK  CHRNA3  PIM2  CHRNB2  BIRC3  CSNK2A2  JAK3  TTK  FLT3  PRKCI"
2.79069694210104e-17,51,2609,4.18010624617159,"GO:0071310 cellular response to organic substance "," http://amigo.geneontology.org/amigo/term/GO:0071310"," IKBKB  JAK3  FLT3  THRA  IGF1R  THRB  HTR1F  HTR1D  SRC  IRAK4  HDAC1  FGFR1  XIAP  PDGFRB  PDGFRA  HCN4  AKT1  CASP3  HCN1  NOD2  BAD  ABL1  GNRHR  BIRC2  PAK4  RAF1  CDK4  HTR7  NCSTN  PRKCI  PRKCB  ADRB2  CDK1  BCL2  YES1  CCR8  CCR4  CXCR3  TRPV1  PIM3  CTSL  PIK3CB  PSEN1  PIK3CD  PRKCQ  NOD1  PIM1  ACKR3  RET  BIRC3  MBTPS1"
3.45150221469338e-17,33,916,7.70388319797576,"ENSP00000361021 interacting protein","HTTPS://STRINGDB-STATIC.ORG/DOWNLOAD/PROTEIN.LINKS.V11.5/9606.PROTEIN.LINKS.V11.5.TXT.GZ"," ABCB1  PIK3CD  CASP3  FLT3  TERT  CSNK2A1  CDK1  SRC  XIAP  FGFR1  IKBKB  AKT1  LCK  CSNK2A2  AURKB  PRKCI  CDK4  CCNB1  BIRC2  WEE1  PIK3CB  HDAC1  RET  CHRNB2  EPHB4  YES1  JAK3  CCNB2  PDGFRB  BIRC3  PDGFRA  RAF1  ABL1"
5.02736712313769e-17,41,1594,5.50030488162385,"GO:0042981 regulation of apoptotic process "," http://amigo.geneontology.org/amigo/term/GO:0042981"," BIRC3  PSEN1  ABL1  XIAP  PIM2  JAK3  BIRC2  BLK  PSEN2  CASP3  BCL2  SRC  PIM3  BAD  RAF1  PIM1  IGF1R  AKT1  PRKCI  CDK1  AURKB  CXCR3  PIK3CB  NOD1  PDGFRB  HDAC1  THRA  TERT  NOD2  BDKRB2  TRPV1  PRKCQ  CSNK2A1  PAK4  ACKR3  RET  PIK3CD  LCK  CSNK2A2  FGFR1  FLT3"
5.67197276382367e-17,36,1164,6.61364293284517,"ENSP00000335153 interacting protein","HTTPS://STRINGDB-STATIC.ORG/DOWNLOAD/PROTEIN.LINKS.V11.5/9606.PROTEIN.LINKS.V11.5.TXT.GZ"," RAF1  PIM1  ABL1  JAK3  PDGFRA  PDGFRB  AHCY  YES1  HDAC1  NOD1  WEE1  RET  PRKCI  CDK4  NR1I3  BIRC2  CCNB1  LCK  TLR7  AURKB  CSNK2A2  BCL2  CDK1  CSNK2A1  AKT1  XIAP  FGFR1  IKBKB  SRC  EGLN1  CASP3  NOD2  ABCB1  PIM2  TERT  FLT3"
5.86351630233772e-17,28,602,9.94609867420126,"Chelating Agents","HTTP://CTDBASE.ORG/"," AKT1  BAD  BCL2  BIRC2  BIRC3  CACNA1G  CASP3  CCNB1  CCNB2  CDK1  CDK4  CSNK2A1  CSNK2A2  CTSL  EGLN1  FGFR1  HDAC1  IKBKB  JAK3  PDGFRB  PIK3CB  PIK3CD  PIM1  PRKCB  PRKCQ  RAF1  WEE1  XIAP"
7.82555671642987e-17,43,1810,5.08020343883926,"GO:0010941 regulation of cell death "," http://amigo.geneontology.org/amigo/term/GO:0010941"," BIRC3  PSEN1  ABL1  XIAP  PIM2  JAK3  BIRC2  BLK  PSEN2  CASP3  BCL2  SRC  PIM3  BAD  RAF1  PIM1  IGF1R  AKT1  PRKCI  CDK1  AURKB  CXCR3  PIK3CB  NOD1  PDGFRB  HDAC1  THRA  EGLN1  TERT  NOD2  BDKRB2  TRPV1  PRKCQ  CSNK2A1  PAK4  ACKR3  RET  PIK3CD  LCK  MMP3  CSNK2A2  FGFR1  FLT3"
9.06348064946795e-17,25,445,12.0135461514229,"SIDER Lethargy","HTTPS://GENESETDB.AUCKLAND.AC.NZ"," CDK4  AKT1  FLT3  ABL1  BIRC2  BIRC3  XIAP  HTR1D  IKBKB  LCK  MMP1  OXTR  TLR8  PDGFRA  PDGFRB  ABCB1  BAD  BCL2  RET  SRC  TERT  TRPV1  CASP3  CCNB1  AURKB"
9.3556799059857e-17,41,1627,5.38874368857309,"GO:0043067 regulation of programmed cell death "," http://amigo.geneontology.org/amigo/term/GO:0043067"," BIRC3  PSEN1  ABL1  XIAP  PIM2  JAK3  BIRC2  BLK  PSEN2  CASP3  BCL2  SRC  PIM3  BAD  RAF1  PIM1  IGF1R  AKT1  PRKCI  CDK1  AURKB  CXCR3  PIK3CB  NOD1  PDGFRB  HDAC1  THRA  TERT  NOD2  BDKRB2  TRPV1  PRKCQ  CSNK2A1  PAK4  ACKR3  RET  PIK3CD  LCK  CSNK2A2  FGFR1  FLT3"
1.19260181047044e-16,30,749,8.56506494640829,"ENSP00000227507 interacting protein","HTTPS://STRINGDB-STATIC.ORG/DOWNLOAD/PROTEIN.LINKS.V11.5/9606.PROTEIN.LINKS.V11.5.TXT.GZ"," PDGFRA  PDGFRB  BIRC3  CCNB2  ABL1  MMP1  RAF1  PIM1  RET  HDAC1  WEE1  AURKB  CCNB3  BIRC2  CCNB1  PSEN2  CDK4  TERT  FLT3  CASP3  THRB  ABCB1  AKT1  XIAP  IKBKB  FGFR1  SRC  BCL2  CDK1  MMP3"
1.19260181047044e-16,41,1641,5.34277025064498,"ENSP00000349960 interacting protein","HTTPS://STRINGDB-STATIC.ORG/DOWNLOAD/PROTEIN.LINKS.V11.5/9606.PROTEIN.LINKS.V11.5.TXT.GZ"," ADRB2  CDK1  MMP3  XIAP  FGFR1  IKBKB  AKT1  SRC  EGLN1  CASP3  PIK3CD  NOD2  ABCB1  PAK4  CXCR3  TERT  FLT3  CDK4  CCNB1  BIRC2  LCK  TLR7  AURKB  CSNK2A2  HDAC1  POLR1A  WEE1  PIK3CB  TLR8  RAF1  ABL1  THRA  MMP1  TRPV1  CTSL  PSEN1  CCNB2  ACHE  PDGFRA  PDGFRB  BIRC3"
1.86783090462268e-16,45,2065,4.65997601321536,"GO:0006915 apoptotic process "," http://amigo.geneontology.org/amigo/term/GO:0006915"," BAD  BIRC3  PSEN1  ABL1  XIAP  PIM2  JAK3  BIRC2  BLK  PSEN2  CASP3  BCL2  SRC  PIM3  RAF1  PIM1  IGF1R  AKT1  PRKCI  CDK1  AURKB  CXCR3  PIK3CB  CSNK2A2  CSNK2A1  NOD1  PDGFRB  HDAC1  THRA  PAK4  THRB  NCSTN  TERT  PRKCB  NOD2  BDKRB2  TRPV1  PRKCQ  ACKR3  RET  PIK3CD  LCK  CTSL  FGFR1  FLT3"
3.67241810569639e-16,47,2320,4.3321261682243,"GO:0008219 cell death "," http://amigo.geneontology.org/amigo/term/GO:0008219"," BAD  BIRC3  PSEN1  ABL1  XIAP  PIM2  JAK3  BIRC2  BLK  PSEN2  CASP3  BCL2  SRC  PIM3  RAF1  PIM1  IGF1R  AKT1  PRKCI  CDK1  AURKB  CXCR3  PIK3CB  CSNK2A2  CSNK2A1  NOD1  PDGFRB  HDAC1  THRA  PAK4  EGLN1  THRB  NCSTN  TERT  PRKCB  NOD2  BDKRB2  TRPV1  PRKCQ  ACKR3  RET  PIK3CD  LCK  MMP3  CTSL  FGFR1  FLT3"
4.04872115911353e-16,24,424,12.1042144242638,"ENSP00000358525 interacting protein","HTTPS://STRINGDB-STATIC.ORG/DOWNLOAD/PROTEIN.LINKS.V11.5/9606.PROTEIN.LINKS.V11.5.TXT.GZ"," TRPV1  ACHE  PDGFRB  PDGFRA  BCHE  PSEN1  PSEN2  PRKCI  NCSTN  RET  FLT3  CASP3  MAOB  PSENEN  APH1A  PIK3CB  SCN9A  AKT1  IKBKB  FGFR1  SRC  BAD  MMP3  APH1B"
