GardID	Name	Synonym	Matched Term
GARD:0005665	3-methylcrotonyl-coa carboxylase 1 deficiency	mcc1 deficiency	deficiency
GARD:0005665	3-methylcrotonyl-coa carboxylase 1 deficiency	3-methylcrotonylglycinuria I	i
GARD:0005665	3-methylcrotonyl-coa carboxylase 1 deficiency	MCC 1 deficiency	deficiency
GARD:0005665	3-methylcrotonyl-coa carboxylase 1 deficiency	MCC1D	d
GARD:0005666	Ritscher-Schinzel syndrome	3C syndrome	c
GARD:0005666	Ritscher-Schinzel syndrome	3C syndrome	syndrome
GARD:0005666	Ritscher-Schinzel syndrome	CCC dysplasia	dysplasia
GARD:0005667	3-M syndrome	3M syndrome	m
GARD:0005667	3-M syndrome	3M syndrome	syndrome
GARD:0005668	hawkinsinuria	4-HPPD deficiency	deficiency
GARD:0005671	46 XX gonadal dysgenesis	FSH-RO	ro
GARD:0005672	trisomy X	47 XXX syndrome	syndrome
GARD:0005672	trisomy X	47,XXX syndrome	syndrome
GARD:0005672	trisomy X	XXX syndrome	syndrome
GARD:0005674	47,XYY syndrome	47, XYY syndrome	syndrome
GARD:0005674	47,XYY syndrome	YY syndrome	syndrome
GARD:0005674	47,XYY syndrome	XYY karyotype	karyotype
GARD:0005676	48,XXXY syndrome	48, XXXY syndrome	syndrome
GARD:0005676	48,XXXY syndrome	XXXY syndrome	syndrome
GARD:0005677	48,XXYY syndrome	XXYY syndrome	syndrome
GARD:0005678	pentasomy X	poly-X	poly
GARD:0005678	pentasomy X	poly-X	x
GARD:0005678	pentasomy X	49, XXXXX syndrome	syndrome
GARD:0005678	pentasomy X	XXXXX syndrome	syndrome
GARD:0005678	pentasomy X	49,XXXXX syndrome	syndrome
GARD:0005678	pentasomy X	penta-X	penta
GARD:0005678	pentasomy X	penta-X	x
GARD:0005679	49,XXXXY syndrome	XXXXY syndrome	syndrome
GARD:0005682	BH4-deficient hyperphenylalaninemia A	HPABH4A	a
GARD:0005682	BH4-deficient hyperphenylalaninemia A	PTS deficiency	deficiency
GARD:0005683	smith-lemli-opitz syndrome	SLO syndrome	syndrome
GARD:0005683	smith-lemli-opitz syndrome	RSH syndrome	syndrome
GARD:0005686	glycogen storage disease vii	GSD type 7	type
GARD:0005690	rapp-hodgkin syndrome	OFC8, included	included
GARD:0005714	glycogen storage disease ii	GSD type 2	type
GARD:0005714	glycogen storage disease ii	GAA deficiency	deficiency
GARD:0005732	acute intermittent porphyria	PBGD deficiency	deficiency
GARD:0005732	acute intermittent porphyria	UPS deficiency	deficiency
GARD:0005732	acute intermittent porphyria	HMBS deficiency	deficiency
GARD:0005748	severe combined immunodeficiency, autosomal recessive, t cell-negative, b cell-negative, nk cell-negative, due to adenosine deaminase deficiency	ADA deficiency	ada
GARD:0005748	severe combined immunodeficiency, autosomal recessive, t cell-negative, b cell-negative, nk cell-negative, due to adenosine deaminase deficiency	ADA deficiency	deficiency
GARD:0005748	severe combined immunodeficiency, autosomal recessive, t cell-negative, b cell-negative, nk cell-negative, due to adenosine deaminase deficiency	ADA-SCID	ada
GARD:0005758	adrenoleukodystrophy	X-ALD	x
GARD:0005758	adrenoleukodystrophy	ABCD1 deficiency	deficiency
GARD:0005783	mitochondrial dna depletion syndrome 4a	MTDPS4A	a
GARD:0005784	alpha 1-antitrypsin deficiency	A1AD	a
GARD:0005784	alpha 1-antitrypsin deficiency	A1AD	ad
GARD:0005784	alpha 1-antitrypsin deficiency	AAT deficiency	deficiency
GARD:0005784	alpha 1-antitrypsin deficiency	A-1ATD	a
GARD:0005784	alpha 1-antitrypsin deficiency	A1ATD	a
GARD:0005787	Alstrom syndrome	ALMS	alms
GARD:0005797	AL amyloidosis	amyloidosis AL	amyloidosis
GARD:0005797	AL amyloidosis	amyloidosis AL	al
GARD:0005802	otopalatodigital syndrome type 2	OPD 2 syndrome	syndrome
GARD:0005802	otopalatodigital syndrome type 2	OPD syndrome 2	syndrome
GARD:0005803	androgen insensitivity syndrome	DHTR deficiency	deficiency
GARD:0005803	androgen insensitivity syndrome	AR deficiency	ar
GARD:0005803	androgen insensitivity syndrome	AR deficiency	deficiency
GARD:0005840	hyperargininemia	Arg1 deficiency	deficiency
GARD:0005843	argininosuccinic aciduria	ASA deficiency	asa
GARD:0005843	argininosuccinic aciduria	ASA deficiency	deficiency
GARD:0005843	argininosuccinic aciduria	ASL deficiency	deficiency
GARD:0005862	ataxia telangiectasia	ataxia-telangiectasia	ataxia
GARD:0005862	ataxia telangiectasia	ataxia-telangiectasia	telangiectasia
GARD:0005864	alpha thalassemia-X-linked intellectual disability syndrome	ATRX syndrome	syndrome
GARD:0005890	barth syndrome	TAZ defect	defect
GARD:0005890	barth syndrome	3-Methylglutaconicaciduria type 2	type
GARD:0005890	barth syndrome	MGA type 2	type
GARD:0005897	neuronal ceroid lipofuscinosis 3	CLN3 disease	disease
GARD:0005899	congenital contractural arachnodactyly	CCA syndrome	syndrome
GARD:0005969	thromboangiitis obliterans	BUERGER disease	disease
GARD:0005984	Canavan disease	acy2 deficiency	deficiency
GARD:0006026	cerebrocostomandibular syndrome	CCM syndrome	syndrome
GARD:0006038	chikungunya	CHIKV infection	infection
GARD:0006082	chromosome 1p36 deletion syndrome	Del(1)(p36)	del
GARD:0006082	chromosome 1p36 deletion syndrome	Del(1)(p36)	p
GARD:0006082	chromosome 1p36 deletion syndrome	deletion 1pter	deletion
GARD:0006082	chromosome 1p36 deletion syndrome	monosomy 1p36	p
GARD:0006082	chromosome 1p36 deletion syndrome	deletion 1p36	deletion
GARD:0006082	chromosome 1p36 deletion syndrome	deletion 1p36	p
GARD:0006091	trisomy 4p	Duplication 4p	duplication
GARD:0006091	trisomy 4p	Duplication 4p	p
GARD:0006091	trisomy 4p	4p duplication	p
GARD:0006091	trisomy 4p	4p duplication	duplication
GARD:0006091	trisomy 4p	4p trisomy	p
GARD:0006091	trisomy 4p	4p trisomy	trisomy
GARD:0006093	trisomy 5p	5p duplication	p
GARD:0006093	trisomy 5p	5p duplication	duplication
GARD:0006093	trisomy 5p	Duplication 5p	duplication
GARD:0006093	trisomy 5p	Duplication 5p	p
GARD:0006093	trisomy 5p	5p trisomy	p
GARD:0006093	trisomy 5p	5p trisomy	trisomy
GARD:0006104	B-cell chronic lymphocytic leukemia	B-CLL	b
GARD:0006114	citrullinemia type i	ASS deficiency	ass
GARD:0006114	citrullinemia type i	ASS deficiency	deficiency
GARD:0006124	Coffin-Siris syndrome	dwarfism-onychodysplasia	dwarfism
GARD:0006126	Cohen syndrome	Chs1, formerly	formerly
GARD:0006145	cone-rod dystrophy 2	CORD2	cord
GARD:0006148	hereditary antithrombin deficiency	AT3D	at
GARD:0006148	hereditary antithrombin deficiency	AT3D	d
GARD:0006168	polycystic kidney disease 4	PKD3, formerly	formerly
GARD:0006183	congenital sucrase-isomaltase deficiency	SI deficiency	si
GARD:0006183	congenital sucrase-isomaltase deficiency	SI deficiency	deficiency
GARD:0006196	congenital hereditary endothelial dystrophy of cornea	CHED2, formerly	formerly
GARD:0006213	Cri-du-chat syndrome	5p- syndrome	p
GARD:0006213	Cri-du-chat syndrome	5p- syndrome	syndrome
GARD:0006213	Cri-du-chat syndrome	monosomy 5p	p
GARD:0006213	Cri-du-chat syndrome	deletion 5p	deletion
GARD:0006213	Cri-du-chat syndrome	deletion 5p	p
GARD:0006237	cystinuria	cystinuria-lysinuria	cystinuria
GARD:0006242	dandy-walker syndrome	DW complex	complex
GARD:0006274	Diamond-Blackfan anemia	congenital PRCA	congenital
GARD:0006295	dyggve-melchior-clausen disease	DMC disease	disease
GARD:0006295	dyggve-melchior-clausen disease	DMC syndrome	syndrome
GARD:0006321	trisomy 18	E3 trisomy	e
GARD:0006321	trisomy 18	E3 trisomy	trisomy
GARD:0006321	trisomy 18	trisomy 16-18 (formerly)	trisomy
GARD:0006321	trisomy 18	trisomy 16-18 (formerly)	formerly
GARD:0006322	Ehlers-Danlos syndrome	ED syndrome	ed
GARD:0006322	Ehlers-Danlos syndrome	ED syndrome	syndrome
GARD:0006404	congenital factor x deficiency	F10 deficiency	f
GARD:0006404	congenital factor x deficiency	F10 deficiency	deficiency
GARD:0006408	classic familial adenomatous polyposis	classic FAP	classic
GARD:0006426	Farber lipogranulomatosis	AC deficiency	deficiency
GARD:0006450	fish eye disease	LCATA deficiency	deficiency
GARD:0006464	fragile x syndrome	FRAXA syndrome	syndrome
GARD:0006466	freeman-sheldon syndrome	DA2A	da
GARD:0006466	freeman-sheldon syndrome	DA2A	a
GARD:0006479	GM1 gangliosidosis type 1	Glb1 deficiency	deficiency
GARD:0006485	malt lymphoma	MALT-lymphoma	malt
GARD:0006485	malt lymphoma	MALT-lymphoma	lymphoma
GARD:0006500	giant axonal neuropathy 1	GAN1	gan
GARD:0006521	glucose-galactose malabsorption	SGLT1 deficiency	deficiency
GARD:0006523	multiple acyl-coa dehydrogenase deficiency	MAD deficiency	mad
GARD:0006523	multiple acyl-coa dehydrogenase deficiency	MAD deficiency	deficiency
GARD:0006528	glycogen storage disease v	GSD type 5	type
GARD:0006529	glycogen storage disease vi	GSD type 6	type
GARD:0006544	acute graft versus host disease	acute GVHD	acute
GARD:0006544	acute graft versus host disease	GVHD, acute	acute
GARD:0006558	congenital factor xii deficiency	F12 deficiency	f
GARD:0006558	congenital factor xii deficiency	F12 deficiency	deficiency
GARD:0006560	hairy cell leukemia	HCL-C	c
GARD:0006568	autosomal recessive congenital ichthyosis 4B	ARCI4B	b
GARD:0006588	Shiga toxin-associated hemolytic uremic syndrome	typical HUS	typical
GARD:0006588	Shiga toxin-associated hemolytic uremic syndrome	D+HUS	d
GARD:0006590	familial hemophagocytic lymphohistiocytosis type 1	familial HLH	familial
GARD:0006608	adult hepatocellular carcinoma	adult HCC	adult
GARD:0006618	neuronal ceroid lipofuscinosis 9	CLN9 disease	disease
GARD:0006619	hereditary coproporphyria	CPRO deficiency	deficiency
GARD:0006649	herpes simplex encephalitis	HSV encephalitis	encephalitis
GARD:0006661	histidinemia	HIS deficiency	his
GARD:0006661	histidinemia	HIS deficiency	deficiency
GARD:0006667	classic homocystinuria	CBS deficiency	deficiency
GARD:0006675	mucopolysaccharidosis type 2	SIDS deficiency	deficiency
GARD:0006675	mucopolysaccharidosis type 2	IDS deficiency	deficiency
GARD:0006703	hyperlipoproteinemia type 3	HLP type 3	type
GARD:0006703	hyperlipoproteinemia type 3	floating-betalipoproteinemia	floating
GARD:0006703	hyperlipoproteinemia type 3	Broad-betalipoproteinemia	broad
GARD:0006704	hyperlipoproteinemia type V	HLP type 5	type
GARD:0006778	incontinentia pigmenti	IP2 (formerly)	formerly
GARD:0006800	hyper-ige recurrent infection syndrome 1, autosomal dominant	AD-HIES	ad
GARD:0006800	hyper-ige recurrent infection syndrome 1, autosomal dominant	JOB syndrome	job
GARD:0006800	hyper-ige recurrent infection syndrome 1, autosomal dominant	JOB syndrome	syndrome
GARD:0006800	hyper-ige recurrent infection syndrome 1, autosomal dominant	STAT3 deficiency	deficiency
GARD:0006805	juvenile dermatomyositis	juvenile DM	juvenile
GARD:0006844	Krabbe disease	GALC deficiency	deficiency
GARD:0006845	ceroid lipofuscinosis, neuronal, 6b (kufs type)	CLN4A	a
GARD:0006867	long chain 3-hydroxyacyl-coa dehydrogenase deficiency	LCHAD deficiency	deficiency
GARD:0006893	leukocyte adhesion deficiency 1	lad-I	lad
GARD:0006893	leukocyte adhesion deficiency 1	lad-I	i
GARD:0006893	leukocyte adhesion deficiency 1	lad1	lad
GARD:0006902	li-fraumeni syndrome	SBLA syndrome	syndrome
GARD:0006950	megalencephaly-capillary malformation-polymicrogyria syndrome	M-CMTC	m
GARD:0006950	megalencephaly-capillary malformation-polymicrogyria syndrome	M-CM	m
GARD:0006953	macular corneal dystrophy	Mcdc1, formerly	formerly
GARD:0006956	sporadic creutzfeldt-jakob disease	sporadic CJD	sporadic
GARD:0006972	jaw-winking syndrome	jaw-winking	jaw
GARD:0006972	jaw-winking syndrome	jaw-winking	winking
GARD:0006972	jaw-winking syndrome	jaw-blinking	jaw
GARD:0006972	jaw-winking syndrome	jaw-blinking	blinking
GARD:0006986	masa syndrome	CRASH syndrome	crash
GARD:0006986	masa syndrome	CRASH syndrome	syndrome
GARD:0007009	melas syndrome	MELAS	melas
GARD:0007071	mucopolysaccharidosis type 3a	MPS 3A	a
GARD:0007071	mucopolysaccharidosis type 3a	MPS3A	a
GARD:0007072	mucopolysaccharidosis type 3b	MPS 3B	b
GARD:0007072	mucopolysaccharidosis type 3b	MPS3B	b
GARD:0007072	mucopolysaccharidosis type 3b	NAGLU deficiency	deficiency
GARD:0007073	mucopolysaccharidosis type 3c	MPS3C	c
GARD:0007073	mucopolysaccharidosis type 3c	HGSNAT deficiency	deficiency
GARD:0007073	mucopolysaccharidosis type 3c	MPS 3C	c
GARD:0007074	mucopolysaccharidosis type 3d	MPS3D	d
GARD:0007074	mucopolysaccharidosis type 3d	GNS deficiency	deficiency
GARD:0007074	mucopolysaccharidosis type 3d	MPS 3D	d
GARD:0007095	mucopolysaccharidosis type 6	ASB deficiency	deficiency
GARD:0007132	myelodysplastic syndrome	MDS, unclassifiable	unclassifiable
GARD:0007132	myelodysplastic syndrome	MDS-U	u
GARD:0007139	myoclonus-dystonia syndrome	dystonia-11, myoclonic	myoclonic
GARD:0007139	myoclonus-dystonia syndrome	myoclonus-dystonia	myoclonus
GARD:0007183	sialidosis type 2	NEU 1 deficiency	deficiency
GARD:0007183	sialidosis type 2	Neu1 deficiency	deficiency
GARD:0007190	Alzheimer disease without neurofibrillary tangles	AD15	ad
GARD:0007190	Alzheimer disease without neurofibrillary tangles	Alzheimer disease-15	disease
GARD:0007193	NF2-related schwannomatosis	full NF2	full
GARD:0007226	lesch-nyhan syndrome	HPRT deficiency	deficiency
GARD:0007226	lesch-nyhan syndrome	Hprt1 deficiency	deficiency
GARD:0007239	oculodentodigital dysplasia	ODDD syndrome	syndrome
GARD:0007269	carbamoyl phosphate synthetase I deficiency disease	CPS 1 deficiency	deficiency
GARD:0007269	carbamoyl phosphate synthetase I deficiency disease	CPS1D	d
GARD:0007269	carbamoyl phosphate synthetase I deficiency disease	CPS1 deficiency	deficiency
GARD:0007296	ovarian carcinosarcoma	ovarian MMMT	ovarian
GARD:0007341	trisomy 13	D1 trisomy	d
GARD:0007341	trisomy 13	D1 trisomy	trisomy
GARD:0007383	phenylketonuria	PAH deficiency	pah
GARD:0007383	phenylketonuria	PAH deficiency	deficiency
GARD:0007387	roberts-sc phocomelia syndrome	SC phocomelia	phocomelia
GARD:0007389	glycogen storage disease due to phosphoglycerate kinase 1 deficiency	PGK deficiency	deficiency
GARD:0007389	glycogen storage disease due to phosphoglycerate kinase 1 deficiency	Pgk1 deficiency	deficiency
GARD:0007399	isolated growth hormone deficiency type ia	IGHD 1A	a
GARD:0007399	isolated growth hormone deficiency type ia	IGHD1A	a
GARD:0007399	isolated growth hormone deficiency type ia	congenital IGHD	congenital
GARD:0007411	POEMS syndrome	PEP syndrome	pep
GARD:0007411	POEMS syndrome	PEP syndrome	syndrome
GARD:0007415	cutaneous polyarteritis nodosa	cutaneous PAN	cutaneous
GARD:0007415	cutaneous polyarteritis nodosa	cutaneous PAN	pan
GARD:0007471	progressive supranuclear palsy	PSP syndrome	syndrome
GARD:0007482	butyrylcholinesterase deficiency	pseudocholinesterase E1	e
GARD:0007486	pseudohypoparathyroidism type 1a	PHP 1A	a
GARD:0007486	pseudohypoparathyroidism type 1a	PHP1A	a
GARD:0007499	autoimmune pulmonary alveolar proteinosis	autoimmune PAP	pap
GARD:0007499	autoimmune pulmonary alveolar proteinosis	idiopathic PAP	idiopathic
GARD:0007499	autoimmune pulmonary alveolar proteinosis	idiopathic PAP	pap
GARD:0007499	autoimmune pulmonary alveolar proteinosis	PAP acquired	pap
GARD:0007499	autoimmune pulmonary alveolar proteinosis	PAP acquired	acquired
GARD:0007548	familial renal glucosuria	SGLT2 deficiency	deficiency
GARD:0007563	retinoblastoma	RB - retinoblastoma	retinoblastoma
GARD:0007611	autoimmune polyendocrinopathy type 2	APS type 2	type
GARD:0007649	Simpson-Golabi-Behmel syndrome	SGB syndrome	syndrome
GARD:0007654	sjogren-larsson syndrome	FAO deficiency	deficiency
GARD:0007654	sjogren-larsson syndrome	FADH deficiency	deficiency
GARD:0007654	sjogren-larsson syndrome	FALDH deficiency	deficiency
GARD:0007695	succinic semialdehyde dehydrogenase deficiency	gamma-hydroxybutyricaciduria	gamma
GARD:0007713	Susac syndrome	RED-M	red
GARD:0007713	Susac syndrome	RED-M	m
GARD:0007713	Susac syndrome	SICRET syndrome	syndrome
GARD:0007743	toxic epidermal necrolysis	SJS-TEN	ten
GARD:0007754	tetrasomy X	48,XXXX syndrome	syndrome
GARD:0007754	tetrasomy X	48 XXXX syndrome	syndrome
GARD:0007782	torsion dystonia 7	dystonia-7, torsion	torsion
GARD:0007799	tricho-dento-osseous syndrome	TDO syndrome	syndrome
GARD:0007799	tricho-dento-osseous syndrome	TDO syndrome 1	syndrome
GARD:0007799	tricho-dento-osseous syndrome	TRICHODENTOOSSEOUS syndrome	syndrome
GARD:0007801	trichorhinophalangeal syndrome type II	deletion 8q24.1	deletion
GARD:0007801	trichorhinophalangeal syndrome type II	deletion 8q24.1	q
GARD:0007801	trichorhinophalangeal syndrome type II	monosomy 8q24.1	q
GARD:0007828	meningeal tuberculosis	TB meningitis	meningitis
GARD:0007831	Turner syndrome	XO syndrome	syndrome
GARD:0007831	Turner syndrome	45,X0 syndrome	x
GARD:0007831	Turner syndrome	45,X0 syndrome	syndrome
GARD:0007831	Turner syndrome	45X syndrome	x
GARD:0007831	Turner syndrome	45X syndrome	syndrome
GARD:0007848	variegate porphyria	PPOX deficiency	deficiency
GARD:0007855	von hippel-lindau disease	VHL syndrome	syndrome
GARD:0007860	pseudopseudohypoparathyroidism	pseudo-pseudohypoparathyroidism	pseudo
GARD:0007862	Vogt-Koyanagi-Harada disease	VKH disease	disease
GARD:0007862	Vogt-Koyanagi-Harada disease	VKH syndrome	syndrome
GARD:0007864	glycogen storage disease due to glucose-6-phosphatase deficiency type ia	GSD1A	a
GARD:0007876	autoimmune hemolytic anemia, warm type	warm AIHA	warm
GARD:0007877	gastric antral vascular ectasia	GAVE	gave
GARD:0007883	spinal muscular atrophy, type 1	SMA type 1	sma
GARD:0007883	spinal muscular atrophy, type 1	SMA type 1	type
GARD:0007883	spinal muscular atrophy, type 1	SMA1	sma
GARD:0007883	spinal muscular atrophy, type 1	SMA-I	sma
GARD:0007883	spinal muscular atrophy, type 1	SMA-I	i
GARD:0007891	Williams syndrome	deletion 7q11.23	deletion
GARD:0007891	Williams syndrome	deletion 7q11.23	q
GARD:0007891	Williams syndrome	monosomy 7q11.23	q
GARD:0007894	Winchester syndrome	NOA syndrome	noa
GARD:0007894	Winchester syndrome	NOA syndrome	syndrome
GARD:0007896	wolf-hirschhorn syndrome	4p syndrome	p
GARD:0007896	wolf-hirschhorn syndrome	4p syndrome	syndrome
GARD:0007896	wolf-hirschhorn syndrome	4p- syndrome	p
GARD:0007896	wolf-hirschhorn syndrome	4p- syndrome	syndrome
GARD:0007898	Wolfram syndrome	DIDMOAD syndrome	syndrome
GARD:0007904	recessive x-linked ichthyosis	STS deficiency	deficiency
GARD:0008178	hypotrichosis 7	LIPH hypotrichosis	hypotrichosis
GARD:0008199	childhood acute myeloid leukemia	pediatric AML	pediatric
GARD:0008199	childhood acute myeloid leukemia	childhood AML	childhood
GARD:0008208	tropical spastic paraparesis	ham/TSP	ham
GARD:0008214	Lafora disease	PME type 2	type
GARD:0008223	B-cell prolymphocytic leukemia	B-PLL	b
GARD:0008242	5-nucleotidase syndrome	5'NT syndrome	syndrome
GARD:0008250	aids dementia complex	HIV Encephalopathy	encephalopathy
GARD:0008250	aids dementia complex	Dementia, HIV	dementia
GARD:0008250	aids dementia complex	Encephalopathy, HIV	encephalopathy
GARD:0008250	aids dementia complex	HIV Dementia	dementia
GARD:0008250	aids dementia complex	Encephalopathy, AIDS	encephalopathy
GARD:0008250	aids dementia complex	AIDS Encephalopathy	encephalopathy
GARD:0008250	aids dementia complex	HIV encephalitis	encephalitis
GARD:0008257	Kyasanur forest disease	KFD virus	virus
GARD:0008282	familial visceral amyloidosis	amyloidosis VIII	amyloidosis
GARD:0008331	deafness dystonia syndrome	DDON syndrome	syndrome
GARD:0008338	PHACE syndrome	P-CIIS	p
GARD:0008338	PHACE syndrome	PHACE association	association
GARD:0008378	autosomal recessive polycystic kidney disease	AR-PKD	ar
GARD:0008387	3-hydroxy-3-methylglutaric aciduria	HL deficiency	deficiency
GARD:0008391	ornithine carbamoyltransferase deficiency	OCT deficiency	deficiency
GARD:0008391	ornithine carbamoyltransferase deficiency	OTC deficiency	deficiency
GARD:0008397	methionine adenosyltransferase deficiency	MAT deficiency	mat
GARD:0008397	methionine adenosyltransferase deficiency	MAT deficiency	deficiency
GARD:0008400	galactorrhoea-hyperprolactinaemia	galactorrhea-hyperprolactinemia	galactorrhea
GARD:0008407	Feingold syndrome	MODED syndrome	syndrome
GARD:0008407	Feingold syndrome	ODED syndrome	syndrome
GARD:0008410	postaxial acrofacial dysostosis	POADS syndrome	syndrome
GARD:0008432	Bailey-Bloch congenital myopathy	STAC3 disorder	disorder
GARD:0008457	autosomal dominant familial periodic fever	TRAPS syndrome	traps
GARD:0008457	autosomal dominant familial periodic fever	TRAPS syndrome	syndrome
GARD:0008457	autosomal dominant familial periodic fever	TRAPS	traps
GARD:0008466	autoimmune polyendocrine syndrome type 1	APECED syndrome	syndrome
GARD:0008466	autoimmune polyendocrine syndrome type 1	APS type 1	type
GARD:0008466	autoimmune polyendocrine syndrome type 1	MEDAC syndrome	syndrome
GARD:0008485	acropectoral syndrome	ACRP syndrome	syndrome
GARD:0008489	mass syndrome	MASS phenotype	mass
GARD:0008489	mass syndrome	MASS phenotype	phenotype
GARD:0008497	Usher syndrome type 2C	USH2C	ush
GARD:0008497	Usher syndrome type 2C	USH2C	c
GARD:0008505	X-linked Ehlers-Danlos syndrome	EDS V	v
GARD:0008508	Ehlers-Danlos syndrome, fibronectinemic type	FN Abnormality	abnormality
GARD:0008508	Ehlers-Danlos syndrome, fibronectinemic type	EDS X	x
GARD:0008508	Ehlers-Danlos syndrome, fibronectinemic type	EDS10 (formerly)	formerly
GARD:0008528	HELLP syndrome	PREECLAMPSIA/eclampsia 1	eclampsia
GARD:0008528	HELLP syndrome	PEE1	pee
GARD:0008538	46,XY disorder of sex development	XY female	female
GARD:0008538	46,XY disorder of sex development	46, XY female	female
GARD:0008548	Charcot-Marie-Tooth disease type 2B1	CMT 2B1	b
GARD:0008548	Charcot-Marie-Tooth disease type 2B1	CMT2B1	b
GARD:0008573	autosomal recessive limb-girdle muscular dystrophy type 2f	delta-sarcoglycanopathy	delta
GARD:0008573	autosomal recessive limb-girdle muscular dystrophy type 2f	LGMD2F	f
GARD:0008574	autosomal recessive limb-girdle muscular dystrophy type 2b	LGMD2B	b
GARD:0008578	parkinson disease 3, autosomal dominant	PARK3	park
GARD:0008583	isolated hereditary congenital facial paralysis	MBS2 (formerly)	formerly
GARD:0008593	morgagni-stewart-morel syndrome	MSM syndrome	syndrome
GARD:0008596	maple syrup urine disease type 2	MSUD type 2	type
GARD:0008622	Good syndrome	thymoma-immunodeficiency	thymoma
GARD:0008625	reticular dysgenesis	AK2 deficiency	ak
GARD:0008625	reticular dysgenesis	AK2 deficiency	deficiency
GARD:0008669	chromosome 1q deletion	1q monosomy	q
GARD:0008669	chromosome 1q deletion	deletion 1q	deletion
GARD:0008669	chromosome 1q deletion	deletion 1q	q
GARD:0008669	chromosome 1q deletion	1q deletion	q
GARD:0008669	chromosome 1q deletion	1q deletion	deletion
GARD:0008669	chromosome 1q deletion	monosomy 1q	q
GARD:0008672	Kleefstra syndrome	9q-syndrome	q
GARD:0008672	Kleefstra syndrome	9q-syndrome	syndrome
GARD:0008672	Kleefstra syndrome	9Q- syndrome	q
GARD:0008672	Kleefstra syndrome	9Q- syndrome	syndrome
GARD:0008686	autoimmune lymphoproliferative syndrome	FAS deficiency	deficiency
GARD:0008694	osteogenesis imperfecta type 1	OI, type 1	type
GARD:0008694	osteogenesis imperfecta type 1	OI type 1	type
GARD:0008695	osteogenesis imperfecta type 3	OI type 3	type
GARD:0008695	osteogenesis imperfecta type 3	OI, type 3	type
GARD:0008696	osteogenesis imperfecta type 4	OI, type 4	type
GARD:0008696	osteogenesis imperfecta type 4	OI type 4	type
GARD:0008699	osteogenesis imperfecta type 5	OI type 5	type
GARD:0008699	osteogenesis imperfecta type 5	OI, type 5	type
GARD:0008700	osteogenesis imperfecta type 6	OI type 6	type
GARD:0008701	osteogenesis imperfecta type 7	OI, type 7	type
GARD:0008701	osteogenesis imperfecta type 7	OI type 7	type
GARD:0008702	atypical hemolytic-uremic syndrome	HUS, atypical	atypical
GARD:0008702	atypical hemolytic-uremic syndrome	atypical HUS	atypical
GARD:0008702	atypical hemolytic-uremic syndrome	D-HUS	d
GARD:0008721	episodic kinesigenic dyskinesia	familial PKD	familial
GARD:0008722	paroxysmal nonkinesigenic dyskinesia	DYT-MR-1	mr
GARD:0008723	myelodysplastic syndrome associated with isolated del(5q)	5q- syndrome	q
GARD:0008723	myelodysplastic syndrome associated with isolated del(5q)	5q- syndrome	syndrome
GARD:0008723	myelodysplastic syndrome associated with isolated del(5q)	5q syndrome	q
GARD:0008723	myelodysplastic syndrome associated with isolated del(5q)	5q syndrome	syndrome
GARD:0008732	hemophilia b	F9 deficiency	f
GARD:0008732	hemophilia b	F9 deficiency	deficiency
GARD:0009126	agnathia-otocephaly complex	holoprosencephaly-agnathia	agnathia
GARD:0009126	agnathia-otocephaly complex	agnathia-holoprosencephaly	agnathia
GARD:0009138	congenital muscular dystrophy	congenital MD	congenital
GARD:0009145	autosomal dominant pseudohypoaldosteronism type 1	PHA1A	a
GARD:0009145	autosomal dominant pseudohypoaldosteronism type 1	renal PHA1	renal
GARD:0009146	cardiofaciocutaneous syndrome	CFC syndrome	syndrome
GARD:0009151	3-methylcrotonyl-coa carboxylase 2 deficiency	MCC2 deficiency	deficiency
GARD:0009151	3-methylcrotonyl-coa carboxylase 2 deficiency	MCC2D	d
GARD:0009151	3-methylcrotonyl-coa carboxylase 2 deficiency	MCC 2 deficiency	deficiency
GARD:0009174	kufor-rakeb syndrome	PARK9	park
GARD:0009175	parkinsonian-pyramidal syndrome	PARK15	park
GARD:0009179	north carolina macular dystrophy	CAPE dystrophy	cape
GARD:0009179	north carolina macular dystrophy	CAPE dystrophy	dystrophy
GARD:0009180	idiopathic membranous glomerulonephritis	membranous GN	membranous
GARD:0009182	Duane-radial ray syndrome	DR syndrome	syndrome
GARD:0009184	progressive pseudorheumatoid arthropathy of childhood	SEDT-PA	pa
GARD:0009189	Charcot-Marie-Tooth disease type 1D	HMSN 1D	d
GARD:0009189	Charcot-Marie-Tooth disease type 1D	CMT 1D	d
GARD:0009189	Charcot-Marie-Tooth disease type 1D	CMT1D	d
GARD:0009189	Charcot-Marie-Tooth disease type 1D	HMSN ID	id
GARD:0009189	Charcot-Marie-Tooth disease type 1D	HMSN1D	d
GARD:0009190	Charcot-Marie-Tooth disease type 1E	CMT1E	e
GARD:0009190	Charcot-Marie-Tooth disease type 1E	CMT 1E	e
GARD:0009191	Charcot-Marie-Tooth disease type 1F	CMT 1F	f
GARD:0009191	Charcot-Marie-Tooth disease type 1F	CMT1F	f
GARD:0009192	Charcot-Marie-Tooth disease type 2B	CMT2B	b
GARD:0009192	Charcot-Marie-Tooth disease type 2B	HMSN2B	b
GARD:0009192	Charcot-Marie-Tooth disease type 2B	CMT 2B	b
GARD:0009193	Charcot-Marie-Tooth disease type 2E	CMT2E	e
